file_name,AU01_w,AU02_w,AU04_w,AU05_w,AU06_w,AU07_w,AU09_w,AU10_w,AU11_w,AU12_w,AU14_w,AU15_w,AU17_w,AU20_w,AU23_w,AU24_w,AU25_w,AU26_w,AU28_w,AU43_w
M1249_03_1_L.png,0.68,0.45,0.58,0.39,0.21,1.00,0.27,0.63,1.00,0.07,0.24,0.43,0.36,1.00,0.66,0.02,1.00,0.88,0.06,0.16
M1249_03_1_M.png,0.62,0.34,0.72,0.39,0.20,0.00,0.18,0.59,0.00,0.16,0.17,0.40,0.33,1.00,0.38,0.01,1.00,0.85,0.17,0.04
M1249_04_1_H.png,0.40,0.25,0.93,0.21,0.51,1.00,0.73,0.99,1.00,0.47,0.38,0.92,0.67,1.00,0.45,0.21,1.00,0.63,0.10,0.83
M1249_04_1_L.png,0.42,0.16,0.97,0.27,0.50,1.00,0.76,0.97,1.00,0.52,0.49,0.37,0.24,1.00,0.38,0.01,1.00,0.83,0.08,0.79
M1249_04_1_M.png,0.53,0.17,0.84,0.21,0.77,1.00,0.70,0.91,1.00,0.80,0.34,0.34,0.44,1.00,0.36,0.03,1.00,0.50,0.05,0.78
M1249_05_1_H.png,0.76,0.29,0.90,0.25,0.08,0.00,0.50,0.01,0.00,0.01,0.17,0.88,0.55,0.00,0.35,0.49,0.09,0.20,0.27,0.67
M1249_05_1_L.png,0.55,0.16,0.90,0.37,0.09,0.00,0.59,0.20,0.00,0.01,0.16,0.80,0.61,0.00,0.40,0.58,0.20,0.33,0.47,0.78
M1249_05_1_M.png,0.48,0.14,0.92,0.25,0.11,1.00,0.58,0.23,0.00,0.01,0.18,0.86,0.57,0.00,0.49,0.74,0.03,0.22,0.34,0.83
M1249_06_1_H.png,0.41,0.12,0.80,0.22,0.31,0.00,0.50,0.84,0.00,0.27,0.32,0.59,0.72,0.00,0.58,0.72,0.05,0.19,0.44,0.77
M1249_06_1_L.png,0.29,0.13,0.79,0.22,0.73,1.00,0.69,0.94,1.00,0.52,0.23,0.55,0.69,0.00,0.36,0.71,0.43,0.26,0.18,0.73
M1249_06_1_M.png,0.30,0.10,0.88,0.22,0.51,1.00,0.50,0.90,0.00,0.62,0.44,0.49,0.71,0.00,0.67,0.79,0.22,0.56,0.33,0.79
M1249_07_1_H.png,0.52,0.28,0.84,0.24,0.41,1.00,0.57,0.96,0.00,0.31,0.35,0.57,0.22,1.00,0.49,0.01,1.00,0.85,0.19,0.77
M1249_07_1_L.png,0.53,0.21,0.97,0.28,0.58,1.00,0.78,1.00,1.00,0.64,0.45,0.64,0.31,1.00,0.30,0.02,1.00,0.76,0.10,0.73
M1249_07_1_M.png,0.53,0.20,0.89,0.23,0.32,1.00,0.52,0.76,0.00,0.18,0.40,0.45,0.36,1.00,0.49,0.05,1.00,0.89,0.19,0.89
M1250_01_1_H.png,0.78,0.32,0.40,0.24,0.78,1.00,0.60,0.94,1.00,0.82,0.44,0.85,0.71,1.00,0.56,0.16,0.99,0.56,0.19,0.54
M1250_01_1_L.png,0.67,0.48,0.46,0.25,0.84,1.00,0.68,0.91,1.00,0.94,0.40,0.33,0.22,1.00,0.20,0.07,1.00,0.46,0.07,0.74
M1250_01_1_M.png,0.63,0.26,0.30,0.24,0.84,1.00,0.67,0.92,1.00,0.96,0.43,0.35,0.32,1.00,0.52,0.02,1.00,0.63,0.03,0.72
M1250_02_1_H.png,0.57,0.26,0.37,0.31,0.10,0.00,0.54,0.21,1.00,0.01,0.32,0.82,0.68,0.00,0.65,0.60,0.01,0.10,0.63,0.77
M1250_02_1_L.png,0.74,0.53,0.80,0.25,0.10,0.00,0.35,0.07,1.00,0.01,0.42,0.93,0.50,0.00,0.67,0.54,0.05,0.20,0.36,0.76
M1250_02_1_M.png,0.68,0.20,0.36,0.31,0.08,0.00,0.40,0.33,0.00,0.01,0.28,0.93,0.59,0.00,0.45,0.75,0.01,0.19,0.61,0.79
M1250_03_1_H.png,0.60,0.41,0.36,0.40,0.13,1.00,0.18,0.24,1.00,0.10,0.20,0.56,0.55,0.00,0.53,0.35,0.99,0.92,0.11,0.03
M1250_03_1_L.png,0.83,0.61,0.37,0.43,0.28,0.00,0.30,0.95,1.00,0.18,0.25,0.63,0.27,1.00,0.33,0.01,1.00,0.92,0.10,0.05
M1250_03_1_M.png,0.77,0.56,0.38,0.55,0.20,0.00,0.16,0.98,1.00,0.17,0.34,0.38,0.37,1.00,0.56,0.08,1.00,0.96,0.10,0.05
M1250_04_1_H.png,0.57,0.27,0.86,0.23,0.23,1.00,0.66,0.93,1.00,0.07,0.32,0.93,0.61,0.00,0.30,0.61,0.50,0.46,0.21,0.77
M1250_04_1_L.png,0.45,0.37,0.77,0.36,0.81,1.00,0.82,0.91,1.00,0.72,0.38,0.32,0.26,1.00,0.33,0.02,1.00,0.65,0.05,0.67
M1250_04_1_M.png,0.60,0.23,0.70,0.25,0.38,0.00,0.35,0.99,1.00,0.38,0.40,0.81,0.44,1.00,0.62,0.05,1.00,0.93,0.02,0.76
M1250_05_1_H.png,0.58,0.27,0.77,0.33,0.11,1.00,0.54,0.70,1.00,0.02,0.28,0.80,0.65,0.00,0.45,0.57,0.02,0.18,0.51,0.78
M1250_05_1_L.png,0.42,0.11,0.94,0.25,0.09,1.00,0.64,0.61,1.00,0.01,0.25,0.84,0.42,0.00,0.65,0.51,0.56,0.48,0.53,0.82
M1250_05_1_M.png,0.44,0.18,0.81,0.25,0.11,1.00,0.45,0.11,0.00,0.02,0.38,0.61,0.33,0.00,0.69,0.18,0.97,0.73,0.58,0.65
M1250_06_1_H.png,0.76,0.67,0.39,0.40,0.07,0.00,0.15,0.06,1.00,0.02,0.20,0.75,0.54,0.00,0.39,0.42,0.00,0.17,0.36,0.05
M1250_06_1_L.png,0.40,0.31,0.95,0.31,0.13,0.00,0.66,0.06,0.00,0.02,0.28,0.74,0.60,0.00,0.33,0.77,0.03,0.23,0.46,0.71
M1250_06_1_M.png,0.51,0.42,0.73,0.28,0.11,1.00,0.30,0.13,1.00,0.03,0.23,0.82,0.59,0.00,0.55,0.46,0.06,0.28,0.43,0.66
M1250_07_1_H.png,0.54,0.25,0.79,0.25,0.38,1.00,0.40,0.93,1.00,0.25,0.22,0.37,0.41,1.00,0.28,0.01,1.00,0.87,0.09,0.69
M1250_07_1_L.png,0.44,0.39,0.65,0.28,0.80,1.00,0.69,0.97,1.00,0.92,0.46,0.47,0.27,1.00,0.24,0.11,1.00,0.48,0.08,0.73
M1250_07_1_M.png,0.33,0.23,0.75,0.24,0.79,1.00,0.75,0.99,1.00,0.95,0.61,0.29,0.25,1.00,0.36,0.02,1.00,0.52,0.01,0.65
M1252_01_1_H.png,0.65,0.28,0.42,0.23,0.75,1.00,0.69,0.40,1.00,0.86,0.74,0.34,0.40,1.00,0.46,0.09,1.00,0.61,0.43,0.40
M1252_01_1_L.png,0.50,0.24,0.41,0.23,0.70,1.00,0.71,0.84,0.00,0.85,0.66,0.34,0.39,1.00,0.29,0.20,0.97,0.36,0.13,0.39
M1252_01_1_M.png,0.55,0.26,0.39,0.23,0.71,1.00,0.37,0.65,1.00,0.79,0.69,0.18,0.49,1.00,0.49,0.33,0.94,0.46,0.19,0.32
M1252_02_1_H.png,0.52,0.25,0.55,0.37,0.21,0.00,0.13,0.56,0.00,0.15,0.35,0.23,0.58,0.00,0.41,0.60,0.25,0.13,0.14,0.07
M1252_02_1_L.png,0.48,0.39,0.18,0.34,0.20,0.00,0.15,0.80,0.00,0.18,0.44,0.17,0.50,0.00,0.35,0.74,0.12,0.18,0.13,0.08
M1252_02_1_M.png,0.47,0.40,0.46,0.32,0.17,1.00,0.24,0.64,1.00,0.06,0.28,0.21,0.51,0.00,0.31,0.51,0.16,0.08,0.04,0.14
M1252_03_1_H.png,0.83,0.28,0.31,0.29,0.40,1.00,0.41,0.84,0.00,0.83,0.72,0.36,0.28,1.00,0.41,0.02,1.00,0.79,0.11,0.14
M1252_03_1_L.png,0.84,0.67,0.28,0.38,0.43,0.00,0.42,0.94,0.00,0.64,0.45,0.24,0.21,1.00,0.39,0.01,1.00,0.62,0.09,0.06
M1252_03_1_M.png,0.83,0.56,0.15,0.34,0.64,1.00,0.20,0.72,0.00,0.88,0.53,0.10,0.29,1.00,0.35,0.15,1.00,0.72,0.10,0.04
M1252_04_1_H.png,0.43,0.29,0.52,0.25,0.67,1.00,0.51,0.47,0.00,0.81,0.84,0.38,0.43,1.00,0.57,0.11,1.00,0.37,0.66,0.51
M1252_04_1_L.png,0.41,0.30,0.88,0.29,0.14,0.00,0.56,0.36,0.00,0.03,0.25,0.83,0.44,0.00,0.47,0.23,0.99,0.19,0.14,0.68
M1252_04_1_M.png,0.28,0.29,0.83,0.24,0.33,0.00,0.48,0.99,0.00,0.36,0.48,0.71,0.42,1.00,0.39,0.08,0.99,0.25,0.06,0.63
M1252_05_1_H.png,0.51,0.18,0.95,0.28,0.13,0.00,0.45,0.03,1.00,0.01,0.29,0.86,0.66,0.00,0.33,0.76,0.04,0.12,0.14,0.88
M1252_05_1_L.png,0.41,0.38,0.67,0.29,0.08,0.00,0.45,0.07,0.00,0.01,0.21,0.82,0.47,0.00,0.60,0.60,0.02,0.08,0.43,0.57
M1252_05_1_M.png,0.37,0.32,0.90,0.29,0.09,0.00,0.51,0.50,0.00,0.02,0.16,0.54,0.61,1.00,0.39,0.70,0.30,0.20,0.17,0.77
M1252_06_1_H.png,0.34,0.15,0.74,0.21,0.51,1.00,0.64,0.63,1.00,0.63,0.56,0.33,0.76,1.00,0.70,0.64,0.81,0.25,0.40,0.55
M1252_06_1_L.png,0.48,0.23,0.71,0.23,0.30,1.00,0.72,0.50,0.00,0.56,0.51,0.45,0.63,1.00,0.43,0.74,0.06,0.28,0.63,0.41
M1252_06_1_M.png,0.41,0.16,0.78,0.27,0.31,1.00,0.60,0.78,1.00,0.49,0.60,0.72,0.75,1.00,0.53,0.82,0.35,0.30,0.41,0.48
M1252_07_1_H.png,0.37,0.18,0.91,0.27,0.55,1.00,0.83,0.99,0.00,0.32,0.29,0.50,0.28,1.00,0.40,0.01,1.00,0.78,0.10,0.82
M1252_07_1_L.png,0.29,0.14,0.93,0.23,0.69,1.00,0.82,0.98,0.00,0.62,0.64,0.42,0.22,1.00,0.30,0.02,1.00,0.82,0.05,0.67
M1252_07_1_M.png,0.35,0.12,0.78,0.25,0.61,1.00,0.66,0.60,0.00,0.73,0.61,0.30,0.24,1.00,0.37,0.02,1.00,0.63,0.01,0.44
M1253_01_1_H.png,0.85,0.84,0.27,0.37,0.49,0.00,0.26,0.99,1.00,0.63,0.72,0.10,0.39,1.00,0.23,0.25,0.83,0.19,0.08,0.10
M1253_01_1_L.png,0.89,0.81,0.28,0.38,0.51,1.00,0.26,0.42,0.00,0.77,0.75,0.11,0.35,1.00,0.43,0.51,0.04,0.18,0.45,0.10
M1253_01_1_M.png,0.83,0.70,0.28,0.23,0.27,0.00,0.23,0.65,1.00,0.31,0.42,0.70,0.49,0.00,0.41,0.86,0.32,0.12,0.19,0.57
M1253_02_1_H.png,0.69,0.46,0.23,0.28,0.07,0.00,0.19,0.02,1.00,0.03,0.22,0.54,0.54,0.00,0.50,0.52,0.69,0.13,0.46,0.74
M1253_02_1_L.png,0.81,0.71,0.15,0.27,0.08,0.00,0.19,0.01,0.00,0.05,0.25,0.30,0.52,0.00,0.34,0.42,0.48,0.19,0.39,0.60
M1253_02_1_M.png,0.71,0.51,0.34,0.24,0.09,0.00,0.21,0.03,0.00,0.03,0.16,0.49,0.47,0.00,0.50,0.09,0.97,0.15,0.11,0.74
M1253_03_1_H.png,0.91,0.68,0.23,0.44,0.16,0.00,0.14,0.93,1.00,0.03,0.15,0.55,0.29,1.00,0.38,0.01,1.00,0.94,0.10,0.08
M1253_03_1_L.png,0.81,0.69,0.38,0.42,0.14,0.00,0.12,0.09,1.00,0.12,0.11,0.28,0.39,1.00,0.22,0.01,1.00,0.84,0.47,0.11
M1253_03_1_M.png,0.91,0.63,0.25,0.44,0.15,0.00,0.15,0.07,0.00,0.04,0.10,0.57,0.25,1.00,0.28,0.01,1.00,0.93,0.06,0.12
M1253_04_1_H.png,0.83,0.28,0.76,0.26,0.16,1.00,0.31,0.81,0.00,0.07,0.12,0.80,0.57,1.00,0.63,0.07,1.00,0.67,0.14,0.68
M1253_04_1_L.png,0.69,0.27,0.88,0.23,0.28,1.00,0.55,0.92,0.00,0.09,0.23,0.31,0.19,1.00,0.26,0.01,1.00,0.80,0.03,0.92
M1253_04_1_M.png,0.75,0.33,0.80,0.23,0.28,0.00,0.36,0.89,0.00,0.09,0.14,0.41,0.25,1.00,0.36,0.01,1.00,0.81,0.04,0.78
M1253_05_1_H.png,0.83,0.35,0.59,0.27,0.15,0.00,0.27,0.10,0.00,0.06,0.33,0.76,0.65,0.00,0.47,0.66,0.09,0.05,0.56,0.62
M1253_05_1_L.png,0.77,0.41,0.30,0.27,0.10,1.00,0.21,0.06,0.00,0.05,0.44,0.79,0.60,0.00,0.44,0.79,0.70,0.17,0.59,0.73
M1253_05_1_M.png,0.81,0.31,0.80,0.23,0.19,1.00,0.32,0.10,0.00,0.12,0.45,0.79,0.68,0.00,0.25,0.49,0.97,0.11,0.21,0.65
M1253_06_1_H.png,0.72,0.25,0.94,0.24,0.17,1.00,0.39,0.66,1.00,0.06,0.29,0.41,0.47,0.00,0.21,0.43,0.51,0.20,0.17,0.88
M1253_06_1_L.png,0.52,0.49,0.77,0.24,0.31,1.00,0.50,0.14,1.00,0.19,0.29,0.83,0.69,0.00,0.72,0.58,0.40,0.25,0.08,0.76
M1253_06_1_M.png,0.73,0.10,0.93,0.23,0.22,1.00,0.35,0.88,1.00,0.05,0.23,0.72,0.66,0.00,0.45,0.51,0.12,0.08,0.10,0.79
M1253_07_1_H.png,0.69,0.41,0.79,0.24,0.35,1.00,0.44,0.93,1.00,0.10,0.15,0.45,0.24,1.00,0.31,0.01,1.00,0.92,0.03,0.81
M1253_07_1_L.png,0.47,0.54,0.85,0.24,0.52,1.00,0.47,0.96,0.00,0.52,0.35,0.32,0.18,1.00,0.23,0.01,1.00,0.92,0.01,0.74
M1253_07_1_M.png,0.53,0.54,0.84,0.23,0.72,1.00,0.70,0.87,1.00,0.70,0.22,0.60,0.22,1.00,0.19,0.01,1.00,0.89,0.01,0.47
M1254_01_1_H.png,0.85,0.50,0.31,0.27,0.93,1.00,0.58,0.99,1.00,0.98,0.38,0.25,0.25,1.00,0.15,0.02,1.00,0.54,0.17,0.86
M1254_01_1_L.png,0.73,0.44,0.39,0.21,0.92,1.00,0.65,0.99,0.00,0.98,0.46,0.24,0.18,1.00,0.13,0.01,1.00,0.70,0.09,0.85
M1254_01_1_M.png,0.65,0.40,0.61,0.23,0.90,1.00,0.65,0.95,1.00,0.98,0.44,0.23,0.30,1.00,0.20,0.01,1.00,0.62,0.11,0.85
M1254_02_1_H.png,0.75,0.30,0.69,0.25,0.13,0.00,0.17,0.05,0.00,0.03,0.17,0.18,0.56,0.00,0.47,0.32,0.92,0.13,0.24,0.73
M1254_02_1_L.png,0.69,0.45,0.41,0.23,0.12,0.00,0.16,0.01,0.00,0.02,0.18,0.29,0.60,0.00,0.42,0.45,0.32,0.05,0.20,0.68
M1254_02_1_M.png,0.75,0.43,0.44,0.23,0.11,0.00,0.15,0.01,0.00,0.03,0.18,0.24,0.60,0.00,0.46,0.31,0.90,0.18,0.32,0.62
M1254_03_1_H.png,0.79,0.40,0.24,0.37,0.21,0.00,0.11,0.01,1.00,0.05,0.13,0.26,0.32,1.00,0.45,0.02,1.00,0.65,0.15,0.10
M1254_03_1_L.png,0.83,0.37,0.28,0.47,0.27,0.00,0.13,0.07,1.00,0.08,0.24,0.28,0.30,1.00,0.66,0.03,1.00,0.67,0.12,0.04
M1254_03_1_M.png,0.79,0.30,0.42,0.45,0.22,0.00,0.13,0.18,1.00,0.06,0.13,0.38,0.33,1.00,0.62,0.02,1.00,0.62,0.15,0.05
M1254_04_1_H.png,0.73,0.21,0.93,0.23,0.75,1.00,0.61,0.96,1.00,0.89,0.64,0.19,0.40,1.00,0.26,0.01,1.00,0.45,0.05,0.81
M1254_04_1_L.png,0.81,0.22,0.97,0.24,0.38,1.00,0.74,0.89,1.00,0.18,0.15,0.36,0.22,1.00,0.22,0.01,1.00,0.85,0.06,0.91
M1254_04_1_M.png,0.74,0.42,0.96,0.23,0.38,1.00,0.69,0.86,1.00,0.10,0.12,0.44,0.19,1.00,0.35,0.00,1.00,0.90,0.03,0.86
M1254_05_1_H.png,0.79,0.13,0.95,0.22,0.15,1.00,0.34,0.07,1.00,0.02,0.22,0.47,0.69,0.00,0.26,0.54,0.11,0.08,0.44,0.88
M1254_05_1_L.png,0.82,0.24,0.97,0.30,0.11,0.00,0.36,0.09,1.00,0.02,0.16,0.84,0.65,0.00,0.39,0.54,0.04,0.06,0.30,0.90
M1254_05_1_M.png,0.78,0.24,0.90,0.37,0.13,0.00,0.36,0.06,1.00,0.03,0.22,0.45,0.70,0.00,0.39,0.68,0.02,0.06,0.49,0.88
M1254_06_1_H.png,0.39,0.24,0.75,0.24,0.20,1.00,0.31,0.26,1.00,0.06,0.30,0.69,0.74,0.00,0.55,0.72,0.00,0.08,0.14,0.78
M1254_06_1_L.png,0.32,0.25,0.95,0.24,0.17,1.00,0.32,0.06,1.00,0.06,0.10,0.64,0.67,0.00,0.56,0.60,0.00,0.08,0.21,0.79
M1254_06_1_M.png,0.34,0.27,0.91,0.23,0.15,0.00,0.32,0.40,1.00,0.03,0.09,0.60,0.62,0.00,0.27,0.63,0.00,0.09,0.05,0.78
M1254_07_1_H.png,0.69,0.19,0.96,0.26,0.30,1.00,0.57,0.93,0.00,0.06,0.07,0.25,0.31,1.00,0.51,0.01,1.00,0.86,0.04,0.85
M1254_07_1_L.png,0.72,0.21,0.90,0.28,0.23,0.00,0.56,0.65,1.00,0.07,0.13,0.56,0.33,1.00,0.58,0.02,1.00,0.79,0.04,0.89
M1254_07_1_M.png,0.83,0.31,0.91,0.29,0.34,1.00,0.54,0.91,0.00,0.12,0.10,0.52,0.37,1.00,0.37,0.01,1.00,0.79,0.06,0.84
M1256_01_1_H.png,0.85,0.77,0.39,0.29,0.91,1.00,0.67,1.00,1.00,0.98,0.45,0.13,0.29,1.00,0.26,0.20,1.00,0.53,0.31,0.37
M1256_01_1_L.png,0.93,0.73,0.40,0.22,0.45,1.00,0.38,0.39,1.00,0.63,0.73,0.62,0.61,0.00,0.53,0.46,0.90,0.44,0.05,0.26
M1256_01_1_M.png,0.87,0.67,0.41,0.31,0.85,1.00,0.54,1.00,0.00,0.95,0.59,0.59,0.66,1.00,0.66,0.65,0.32,0.24,0.10,0.32
M1256_02_1_H.png,0.87,0.70,0.55,0.37,0.16,0.00,0.13,0.04,1.00,0.13,0.40,0.76,0.57,0.00,0.54,0.53,0.02,0.15,0.20,0.10
M1256_02_1_L.png,0.89,0.68,0.61,0.41,0.13,0.00,0.12,0.45,0.00,0.11,0.27,0.78,0.60,0.00,0.40,0.57,0.13,0.28,0.23,0.06
M1256_02_1_M.png,0.83,0.58,0.61,0.39,0.14,0.00,0.16,0.31,0.00,0.12,0.34,0.82,0.63,0.00,0.33,0.53,0.14,0.20,0.60,0.05
M1256_03_1_H.png,0.88,0.70,0.54,0.23,0.19,0.00,0.18,0.88,0.00,0.44,0.32,0.71,0.46,0.00,0.55,0.08,1.00,0.71,0.33,0.23
M1256_03_1_L.png,0.92,0.81,0.13,0.41,0.55,1.00,0.24,0.99,0.00,0.85,0.53,0.69,0.23,1.00,0.27,0.01,1.00,0.92,0.04,0.13
M1256_03_1_M.png,0.90,0.83,0.35,0.42,0.20,0.00,0.17,0.47,1.00,0.44,0.35,0.57,0.38,1.00,0.39,0.03,0.99,0.77,0.13,0.07
M1256_04_1_H.png,0.86,0.39,0.67,0.24,0.35,1.00,0.28,0.98,0.00,0.58,0.46,0.87,0.43,1.00,0.40,0.08,1.00,0.74,0.12,0.56
M1256_04_1_L.png,0.83,0.58,0.47,0.22,0.69,1.00,0.35,0.15,1.00,0.79,0.60,0.39,0.30,1.00,0.33,0.01,1.00,0.87,0.08,0.70
M1256_04_1_M.png,0.75,0.40,0.51,0.23,0.73,1.00,0.61,0.90,0.00,0.90,0.67,0.36,0.24,1.00,0.37,0.02,1.00,0.70,0.02,0.82
M1256_05_1_H.png,0.71,0.24,0.79,0.24,0.10,0.00,0.42,0.88,1.00,0.03,0.27,0.72,0.46,0.00,0.39,0.42,0.37,0.21,0.41,0.80
M1256_05_1_L.png,0.85,0.50,0.91,0.24,0.14,0.00,0.45,0.74,0.00,0.03,0.19,0.78,0.65,0.00,0.35,0.42,0.00,0.17,0.24,0.86
M1256_05_1_M.png,0.73,0.40,0.95,0.24,0.15,0.00,0.35,0.52,0.00,0.02,0.20,0.68,0.62,0.00,0.34,0.50,0.01,0.08,0.32,0.89
M1256_06_1_H.png,0.51,0.31,0.48,0.23,0.34,1.00,0.28,0.49,0.00,0.42,0.40,0.63,0.49,0.00,0.37,0.27,0.12,0.24,0.15,0.81
M1256_06_1_L.png,0.82,0.49,0.62,0.22,0.35,1.00,0.30,0.17,1.00,0.40,0.56,0.68,0.47,0.00,0.37,0.24,0.96,0.26,0.21,0.89
M1256_06_1_M.png,0.67,0.52,0.49,0.22,0.60,1.00,0.57,0.58,0.00,0.77,0.54,0.56,0.63,0.00,0.49,0.21,0.99,0.29,0.01,0.80
M1256_07_1_H.png,0.52,0.32,0.90,0.23,0.44,1.00,0.55,0.99,1.00,0.47,0.31,0.27,0.19,1.00,0.36,0.01,1.00,0.97,0.04,0.85
M1256_07_1_L.png,0.85,0.52,0.52,0.24,0.31,1.00,0.36,0.95,1.00,0.33,0.32,0.40,0.29,1.00,0.61,0.01,1.00,0.93,0.11,0.89
M1256_07_1_M.png,0.73,0.30,0.75,0.23,0.70,1.00,0.58,0.87,0.00,0.78,0.54,0.62,0.19,1.00,0.28,0.02,1.00,0.88,0.02,0.85
M1257_01_1_H.png,0.82,0.60,0.25,0.41,0.79,1.00,0.57,0.86,1.00,0.90,0.44,0.59,0.74,0.00,0.40,0.65,0.19,0.21,0.15,0.13
M1257_01_1_L.png,0.88,0.42,0.44,0.22,0.78,1.00,0.67,0.95,1.00,0.91,0.58,0.38,0.69,0.00,0.30,0.49,0.73,0.13,0.15,0.39
M1257_01_1_M.png,0.91,0.70,0.36,0.44,0.64,1.00,0.34,0.63,1.00,0.75,0.34,0.64,0.66,0.00,0.55,0.43,0.52,0.21,0.51,0.04
M1257_02_1_H.png,0.85,0.58,0.40,0.49,0.15,0.00,0.17,0.15,1.00,0.10,0.40,0.61,0.66,0.00,0.72,0.32,0.01,0.10,0.57,0.06
M1257_02_1_L.png,0.79,0.45,0.67,0.24,0.15,1.00,0.29,0.03,0.00,0.10,0.28,0.74,0.65,0.00,0.47,0.29,0.01,0.15,0.34,0.54
M1257_02_1_M.png,0.71,0.42,0.39,0.39,0.10,0.00,0.14,0.03,0.00,0.06,0.25,0.85,0.64,0.00,0.49,0.30,0.01,0.08,0.25,0.03
M1257_03_1_H.png,0.83,0.71,0.35,0.48,0.25,0.00,0.13,0.46,0.00,0.31,0.09,0.57,0.34,1.00,0.37,0.06,1.00,0.81,0.11,0.07
M1257_03_1_L.png,0.87,0.71,0.14,0.40,0.25,1.00,0.13,0.23,0.00,0.31,0.23,0.44,0.29,1.00,0.36,0.01,1.00,0.95,0.10,0.06
M1257_03_1_M.png,0.75,0.53,0.45,0.44,0.23,0.00,0.25,0.82,1.00,0.14,0.15,0.62,0.19,1.00,0.20,0.01,1.00,0.91,0.07,0.07
M1257_04_1_H.png,0.54,0.20,0.90,0.22,0.28,1.00,0.59,0.99,0.00,0.31,0.20,0.74,0.42,0.00,0.24,0.17,0.99,0.45,0.13,0.92
M1257_04_1_L.png,0.52,0.22,0.96,0.21,0.48,0.00,0.74,0.74,1.00,0.22,0.23,0.29,0.40,1.00,0.28,0.02,1.00,0.66,0.13,0.93
M1257_04_1_M.png,0.51,0.21,0.95,0.21,0.37,1.00,0.82,0.50,1.00,0.11,0.39,0.75,0.40,1.00,0.36,0.07,1.00,0.38,0.30,0.82
M1257_05_1_H.png,0.53,0.14,0.94,0.31,0.17,1.00,0.54,0.28,1.00,0.04,0.26,0.76,0.57,0.00,0.36,0.44,0.02,0.12,0.22,0.86
M1257_05_1_L.png,0.56,0.21,0.90,0.30,0.29,1.00,0.68,0.63,1.00,0.10,0.22,0.66,0.62,0.00,0.47,0.49,0.00,0.12,0.15,0.79
M1257_05_1_M.png,0.47,0.18,0.88,0.24,0.15,1.00,0.50,0.61,1.00,0.03,0.21,0.79,0.56,0.00,0.27,0.45,0.01,0.26,0.14,0.80
M1257_06_1_H.png,0.32,0.08,0.97,0.24,0.23,1.00,0.61,0.76,1.00,0.10,0.13,0.69,0.58,0.00,0.56,0.29,0.04,0.30,0.48,0.84
M1257_06_1_L.png,0.53,0.39,0.96,0.24,0.32,1.00,0.70,0.68,1.00,0.30,0.30,0.54,0.62,0.00,0.50,0.48,0.01,0.10,0.18,0.79
M1257_06_1_M.png,0.67,0.16,0.96,0.22,0.31,1.00,0.65,0.99,1.00,0.22,0.22,0.42,0.43,0.00,0.28,0.15,0.98,0.41,0.16,0.89
M1257_07_1_H.png,0.44,0.23,0.86,0.25,0.47,1.00,0.60,0.88,1.00,0.28,0.18,0.63,0.30,1.00,0.27,0.01,1.00,0.80,0.11,0.85
M1257_07_1_L.png,0.52,0.19,0.97,0.26,0.65,1.00,0.63,0.10,1.00,0.28,0.14,0.37,0.21,1.00,0.30,0.01,1.00,0.97,0.01,0.94
M1257_07_1_M.png,0.50,0.32,0.95,0.24,0.48,1.00,0.54,0.76,1.00,0.35,0.14,0.32,0.26,1.00,0.34,0.01,1.00,0.86,0.06,0.93
M1258_01_1_H.png,0.62,0.24,0.43,0.21,0.75,1.00,0.62,0.32,1.00,0.76,0.49,0.37,0.64,1.00,0.54,0.73,0.24,0.18,0.55,0.83
M1258_01_1_L.png,0.47,0.30,0.64,0.24,0.88,1.00,0.78,0.97,1.00,0.97,0.53,0.17,0.15,1.00,0.27,0.04,1.00,0.48,0.05,0.62
M1258_01_1_M.png,0.33,0.17,0.59,0.24,0.87,1.00,0.74,0.96,1.00,0.93,0.48,0.32,0.48,1.00,0.54,0.28,1.00,0.55,0.06,0.79
M1258_02_1_H.png,0.48,0.17,0.66,0.31,0.10,0.00,0.41,0.70,0.00,0.02,0.29,0.81,0.51,0.00,0.59,0.67,0.02,0.15,0.58,0.82
M1258_02_1_L.png,0.45,0.24,0.44,0.24,0.21,0.00,0.59,0.18,0.00,0.04,0.26,0.68,0.46,0.00,0.63,0.54,0.01,0.13,0.24,0.61
M1258_02_1_M.png,0.40,0.25,0.86,0.30,0.13,0.00,0.55,0.75,0.00,0.02,0.36,0.78,0.62,0.00,0.46,0.60,0.03,0.22,0.37,0.71
M1258_03_1_H.png,0.54,0.32,0.35,0.25,0.14,0.00,0.25,0.06,0.00,0.05,0.28,0.64,0.55,0.00,0.64,0.29,1.00,0.89,0.18,0.77
M1258_03_1_L.png,0.74,0.40,0.53,0.28,0.37,1.00,0.41,0.90,1.00,0.23,0.22,0.59,0.31,1.00,0.48,0.03,1.00,0.81,0.11,0.66
M1258_03_1_M.png,0.71,0.47,0.20,0.40,0.26,0.00,0.24,0.49,0.00,0.19,0.20,0.66,0.57,1.00,0.52,0.08,0.98,0.74,0.37,0.20
M1258_04_1_H.png,0.36,0.11,0.97,0.22,0.58,1.00,0.71,0.80,1.00,0.61,0.41,0.57,0.64,1.00,0.49,0.12,1.00,0.65,0.09,0.82
